id_partida,id_partida_fonte,temporada,data_partida,ano_calendario,mes,dia_semana,hora,home_team,away_team,stadium,ref,public,publico,game_date,home_team_score,away_team_score,resultado,resultado_codigo,link,gols_eventos_mandante,amarelos_mandante,vermelhos_diretos_mandante,segundos_amarelos_mandante,expulsoes_mandante,penaltis_convertidos_mandante,gols_contra_mandante,gols_eventos_visitante,amarelos_visitante,vermelhos_diretos_visitante,segundos_amarelos_visitante,expulsoes_visitante,penaltis_convertidos_visitante,gols_contra_visitante,total_gols,saldo_gols_mandante,total_amarelos,total_expulsoes,teve_expulsao,teve_penalti_convertido,teve_gol_contra,pontos_media_ultimos_5_mandante,vitorias_ultimos_5_mandante,empates_ultimos_5_mandante,derrotas_ultimos_5_mandante,gols_marcados_media_ultimos_5_mandante,gols_sofridos_media_ultimos_5_mandante,saldo_gols_media_ultimos_5_mandante,amarelos_media_ultimos_5_mandante,expulsoes_media_ultimos_5_mandante,aproveitamento_ultimos_5_mandante,jogos_anteriores_mandante,aproveitamento_mandante_em_casa,pontos_media_ultimos_5_visitante,vitorias_ultimos_5_visitante,empates_ultimos_5_visitante,derrotas_ultimos_5_visitante,gols_marcados_media_ultimos_5_visitante,gols_sofridos_media_ultimos_5_visitante,saldo_gols_media_ultimos_5_visitante,amarelos_media_ultimos_5_visitante,expulsoes_media_ultimos_5_visitante,aproveitamento_ultimos_5_visitante,jogos_anteriores_visitante,aproveitamento_visitante_fora,utilizavel_ml
684,e0w7bfaoa7w4ddys5ipq9bsic,2021,2021-11-10 19:00:00,2021,11,quarta-feira,19,Clube Atlético Mineiro,SC Corinthians Paulista,Mineirão,Braulio da Silva Machado,58.714,58714,10 de novembro de 2021 19:00,3,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e0w7bfaoa7w4ddys5ipq9bsic,3,2,0,0,0,0,0,0,2,0,0,0,0,0,3,3,4,0,0,0,0,1.8,3.0,0.0,2.0,1.2,1.0,0.2,2.0,0.0,0.6,68,1.0,2.0,3.0,1.0,1.0,1.0,0.6,0.4,2.0,0.2,0.6666666666666666,68,0.19999999999999998,1
685,e0qaakvvuvg85wxvo21spx2xg,2021,2021-11-10 20:30:00,2021,11,quarta-feira,20,SE Palmeiras,Atlético Goianiense,Allianz Parque,Anderson Daronco,19.165,19165,10 de novembro de 2021 20:30,4,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e0qaakvvuvg85wxvo21spx2xg,4,1,0,0,0,1,0,0,3,0,0,0,0,0,4,4,4,0,0,1,0,3.0,5.0,0.0,0.0,2.0,0.6,1.4,2.0,0.0,1.0,68,0.4666666666666666,1.2,2.0,0.0,3.0,0.8,1.2,-0.4,2.2,0.0,0.4,67,0.26666666666666666,1
686,e11kmuo9wa4xuahfrrn21nf9w,2021,2021-11-10 21:30:00,2021,11,quarta-feira,21,Fortaleza EC,São Paulo FC,Castelão,Paulo Roberto Alves Júnior,16.261,16261,10 de novembro de 2021 21:30,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e11kmuo9wa4xuahfrrn21nf9w,1,4,0,0,0,0,0,1,5,0,0,0,0,0,2,0,9,0,0,0,0,1.8,3.0,0.0,2.0,1.4,0.8,0.6,2.6,0.0,0.6,68,0.39999999999999997,1.4,2.0,1.0,2.0,0.6,0.6,0.0,1.6,0.0,0.4666666666666667,68,0.13333333333333333,1
687,e146j993l0b9wtlxq7hk8jtw4,2021,2021-11-10 21:30:00,2021,11,quarta-feira,21,SC do Recife,América FC (Minas Gerais),Itaipava Arena Pernambuco,Raphael Claus,5.441,5441,10 de novembro de 2021 21:30,2,3,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e146j993l0b9wtlxq7hk8jtw4,2,2,1,0,1,0,0,3,3,0,0,0,0,0,5,-1,5,1,1,0,0,0.8,1.0,1.0,3.0,0.6,1.2,-0.6,3.0,0.2,0.26666666666666666,69,0.6666666666666666,1.4,2.0,1.0,2.0,1.0,1.0,0.0,1.4,0.0,0.4666666666666667,30,0.4666666666666666,1
688,e19o56j2ojjt8qsah1k4d7rx0,2021,2021-11-10 21:30:00,2021,11,quarta-feira,21,EC Juventude,SC Internacional,Alfredo Jaconi,Bruno Arleu de Araújo,3.816,3816,10 de novembro de 2021 21:30,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e19o56j2ojjt8qsah1k4d7rx0,2,2,0,0,0,0,1,1,4,0,0,0,0,0,3,1,6,0,0,0,1,0.6,0.0,3.0,2.0,0.8,1.4,-0.6,3.0,0.0,0.2,29,0.39999999999999997,1.0,1.0,2.0,2.0,0.8,1.0,-0.2,3.0,0.6,0.3333333333333333,68,0.26666666666666666,1
689,e0nc4rmg755sb8t29l2i5auj8,2021,2021-11-11 19:00:00,2021,11,quinta-feira,19,CR Flamengo,EC Bahia,Estádio Jornalista Mário Filho (Maracanã),André Luiz de Freitas Castro,9.488,9488,11 de novembro de 2021 19:00,3,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e0nc4rmg755sb8t29l2i5auj8,3,0,1,0,1,1,0,0,2,1,1,2,0,0,3,3,2,3,1,1,0,1.6,2.0,2.0,1.0,1.6,1.4,0.2,2.8,0.2,0.5333333333333333,67,0.8666666666666667,1.8,2.0,3.0,0.0,1.0,0.2,0.8,1.6,0.0,0.6,68,0.3333333333333333,1
690,e266s3a1af1x9nztu444tyq6s,2021,2021-11-13 17:00:00,2021,11,sábado,17,Atlético Goianiense,Santos FC Sao Paulo,Estádio Antônio Accioly,Felipe Fernandes de Lima,5.015,5015,13 de novembro de 2021 17:00,0,0,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e266s3a1af1x9nztu444tyq6s,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,1.2,2.0,0.0,3.0,0.8,1.8,-1.0,2.0,0.0,0.4,68,0.5333333333333333,1.8,3.0,0.0,2.0,1.0,0.8,0.2,2.0,0.2,0.6,69,0.3333333333333333,1
691,e1ndlewjq3y56nzfkiy8zfgus,2021,2021-11-13 18:30:00,2021,11,sábado,18,América FC (Minas Gerais),Grêmio FB Porto Alegrense,Estádio Raimundo Sampaio,Flavio Rodrigues De Souza,3.157,3157,13 de novembro de 2021 18:30,3,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e1ndlewjq3y56nzfkiy8zfgus,3,3,0,0,0,1,0,1,1,0,0,0,0,0,4,2,4,0,0,1,0,2.0,3.0,1.0,1.0,1.4,0.8,0.6,1.6,0.0,0.6666666666666666,31,0.7333333333333334,0.6,1.0,0.0,4.0,0.6,1.6,-1.0,5.0,0.4,0.2,68,0.0,1
692,e1q73rexh9tz4de974i04bf9w,2021,2021-11-13 19:00:00,2021,11,sábado,19,SC Internacional,Club Athletico Paranaense,Beira-Rio,Ramon Abatti,8.623,8623,13 de novembro de 2021 19:00,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e1q73rexh9tz4de974i04bf9w,2,7,0,0,0,0,0,1,3,0,0,0,0,0,3,1,10,0,0,0,0,1.0,1.0,2.0,2.0,1.0,1.2,-0.2,3.0,0.4,0.3333333333333333,69,0.7333333333333334,1.4,2.0,1.0,2.0,1.2,1.4,-0.2,2.8,0.0,0.4666666666666667,69,0.4666666666666666,1
693,e20gr1844k7ywxt3522g8kvtg,2021,2021-11-13 19:00:00,2021,11,sábado,19,Red Bull Bragantino,Fortaleza EC,Nabizão,Rafael Traci,1.978,1978,13 de novembro de 2021 19:00,3,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e20gr1844k7ywxt3522g8kvtg,3,3,0,0,0,1,0,0,4,0,0,0,0,0,3,3,7,0,0,1,0,1.2,2.0,0.0,3.0,0.8,1.0,-0.2,2.4,0.0,0.4,70,0.6666666666666666,1.4,2.0,1.0,2.0,1.4,1.0,0.4,3.0,0.0,0.4666666666666667,69,0.6,1
694,e1hr2f04xwt08uccb218ol250,2021,2021-11-13 21:00:00,2021,11,sábado,21,SC Corinthians Paulista,Cuiabá EC,Neo Química Arena,Rodolpho Toski Marques,38.474,38474,13 de novembro de 2021 21:00,3,2,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e1hr2f04xwt08uccb218ol250,3,1,0,0,0,0,0,2,1,0,0,0,0,0,5,1,2,0,0,0,0,1.4,2.0,1.0,2.0,0.8,1.2,-0.4,2.2,0.2,0.4666666666666667,69,1.0,1.0,1.0,2.0,2.0,0.4,0.6,-0.2,1.0,0.0,0.3333333333333333,31,0.19999999999999998,1
695,e1kmffpfjk3bbr0d953xl9tec,2021,2021-11-14 16:00:00,2021,11,domingo,16,São Paulo FC,CR Flamengo,Morumbi,Leandro Pedro Vuaden,47.855,47855,14 de novembro de 2021 16:00,0,4,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e1kmffpfjk3bbr0d953xl9tec,0,1,1,0,1,0,0,4,1,0,0,0,0,0,4,-4,2,1,1,0,0,1.4,2.0,1.0,2.0,0.6,0.6,0.0,2.0,0.0,0.4666666666666667,69,0.6,2.2,3.0,2.0,0.0,2.0,0.8,1.2,2.2,0.4,0.7333333333333333,68,0.39999999999999997,1
696,e1f0nfpbvlpu3w78aqelgyyac,2021,2021-11-14 18:15:00,2021,11,domingo,18,Fluminense FC,SE Palmeiras,Estádio Jornalista Mário Filho (Maracanã),Caio Max Augusto Vieira,7.969,7969,14 de novembro de 2021 18:15,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e1f0nfpbvlpu3w78aqelgyyac,2,5,0,1,1,0,0,1,6,0,2,2,0,0,3,1,11,3,1,0,0,1.2,2.0,0.0,3.0,0.8,1.0,-0.2,2.6,0.0,0.4,69,0.6666666666666666,3.0,5.0,0.0,0.0,2.6,0.6,2.0,1.6,0.0,1.0,69,0.6666666666666666,1
697,e1v04mo5jgwdbcc9s7q1wx72s,2021,2021-11-14 19:00:00,2021,11,domingo,19,Ceará SC,SC do Recife,Castelão,Marcelo de Lima Henrique,20.362,20362,14 de novembro de 2021 19:00,2,1,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e1v04mo5jgwdbcc9s7q1wx72s,2,1,0,0,0,0,0,1,2,0,0,0,0,0,3,1,3,0,0,0,0,1.6,2.0,2.0,1.0,0.8,0.6,0.2,2.8,0.6,0.5333333333333333,69,0.5333333333333333,0.6,1.0,0.0,4.0,1.0,1.8,-0.8,3.2,0.4,0.2,70,0.19999999999999998,1
698,e238hfhasfho6txruhxtspo2c,2021,2021-11-14 19:00:00,2021,11,domingo,19,Chapecoense AF,EC Juventude,Arena Condá,Alisson Sidnei Furtado,1.616,1616,14 de novembro de 2021 19:00,0,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e238hfhasfho6txruhxtspo2c,0,3,0,0,0,0,0,2,3,0,0,0,0,0,2,-2,6,0,0,0,0,0.4,0.0,2.0,3.0,0.6,1.6,-1.0,2.4,0.2,0.13333333333333333,31,0.26666666666666666,1.0,1.0,2.0,2.0,1.0,1.4,-0.4,2.2,0.0,0.3333333333333333,30,0.06666666666666667,1
699,e2tprqwccoblz5gzeaypg74es,2021,2021-11-16 16:00:00,2021,11,terça-feira,16,Club Athletico Paranaense,Clube Atlético Mineiro,Arena da Baixada,Sávio Pereira Sampaio,6.233,6233,16 de novembro de 2021 16:00,0,1,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e2tprqwccoblz5gzeaypg74es,0,1,0,0,0,0,0,1,2,0,0,0,0,0,1,-1,3,0,0,0,0,1.4,2.0,1.0,2.0,1.4,1.2,0.2,3.0,0.0,0.4666666666666667,70,0.26666666666666666,2.4,4.0,0.0,1.0,1.6,0.6,1.0,2.4,0.0,0.8,69,0.3333333333333333,1
700,e2l52yswjjwkrsebjje3z0avo,2021,2021-11-16 18:00:00,2021,11,terça-feira,18,Grêmio FB Porto Alegrense,Red Bull Bragantino,Arena do Grêmio,Caio Max Augusto Vieira,No data,,16 de novembro de 2021 18:00,3,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e2l52yswjjwkrsebjje3z0avo,3,0,0,0,0,0,0,0,2,0,0,0,0,0,3,3,2,0,0,0,0,0.6,1.0,0.0,4.0,0.8,1.8,-1.0,3.8,0.2,0.2,69,0.4666666666666666,1.2,2.0,0.0,3.0,1.2,1.0,0.2,2.4,0.0,0.4,71,0.3333333333333333,1
701,e2er0rfpj0ge78o94yxn6uhhw,2021,2021-11-17 19:00:00,2021,11,quarta-feira,19,Santos FC Sao Paulo,Chapecoense AF,Vila Belmiro,Paulo Cesar Zanovelli da Silva,11.574,11574,17 de novembro de 2021 19:00,2,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e2er0rfpj0ge78o94yxn6uhhw,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,2,3,0,0,1,0,2.0,3.0,1.0,1.0,1.0,0.4,0.6,2.4,0.0,0.6666666666666666,70,0.6,0.4,0.0,2.0,3.0,0.4,1.6,-1.2,2.4,0.2,0.13333333333333333,32,0.06666666666666667,1
702,e2i3jmttyfu9ttjqv73f1nbbo,2021,2021-11-17 19:00:00,2021,11,quarta-feira,19,América FC (Minas Gerais),Atlético Goianiense,Estádio Raimundo Sampaio,Leandro Pedro Vuaden,2.955,2955,17 de novembro de 2021 19:00,0,0,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e2i3jmttyfu9ttjqv73f1nbbo,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2.4,4.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,0.8,32,0.7333333333333334,0.8,1.0,1.0,3.0,0.4,1.6,-1.2,2.2,0.0,0.26666666666666666,69,0.06666666666666667,1
703,e2zb2vnh12hsp2qf1wlap7hn8,2021,2021-11-17 19:00:00,2021,11,quarta-feira,19,Cuiabá EC,SC Internacional,Arena Pantanal,Paulo Roberto Alves Júnior,7.750,7750,17 de novembro de 2021 19:00,1,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e2zb2vnh12hsp2qf1wlap7hn8,1,4,0,0,0,1,0,0,1,0,0,0,0,0,1,1,5,0,0,1,0,0.8,1.0,1.0,3.0,0.8,1.2,-0.4,1.0,0.0,0.26666666666666666,32,0.5333333333333333,1.4,2.0,1.0,2.0,1.2,1.2,0.0,3.4,0.4,0.4666666666666667,70,0.06666666666666667,1
704,e2ny6e1s2fdlwxgp196zui2ac,2021,2021-11-17 20:00:00,2021,11,quarta-feira,20,Fortaleza EC,Ceará SC,Castelão,Raphael Claus,28.037,28037,17 de novembro de 2021 20:00,0,4,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e2ny6e1s2fdlwxgp196zui2ac,0,1,0,0,0,0,0,4,4,0,0,0,0,0,4,-4,5,0,0,0,0,0.8,1.0,1.0,3.0,1.0,1.4,-0.4,3.6,0.0,0.26666666666666666,70,0.4666666666666666,2.0,3.0,1.0,1.0,1.2,0.8,0.4,2.6,0.6,0.6666666666666666,70,0.19999999999999998,1
705,e2bug2795cw3xudhlwl3w0kyc,2021,2021-11-17 20:30:00,2021,11,quarta-feira,20,SE Palmeiras,São Paulo FC,Allianz Parque,Marcelo de Lima Henrique,35.570,35570,17 de novembro de 2021 20:30,0,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e2bug2795cw3xudhlwl3w0kyc,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2,-2,3,0,0,0,0,2.4,4.0,0.0,1.0,2.4,0.8,1.6,2.4,0.4,0.8,70,0.6666666666666666,0.8,1.0,1.0,3.0,0.4,1.4,-1.0,1.6,0.2,0.26666666666666666,70,0.19999999999999998,1
706,e2wjsq8q1u3yldfamkyuomy38,2021,2021-11-17 20:30:00,2021,11,quarta-feira,20,EC Juventude,Fluminense FC,Alfredo Jaconi,Ricardo Marques Ribeiro,2.064,2064,17 de novembro de 2021 20:30,1,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e2wjsq8q1u3yldfamkyuomy38,1,2,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,0,0,0,0,1.6,2.0,2.0,1.0,1.2,0.8,0.4,2.2,0.0,0.5333333333333333,31,0.6,1.2,2.0,0.0,3.0,0.6,1.0,-0.4,2.2,0.2,0.4,70,0.19999999999999998,1
707,e28zlsdwhyysdcihcd7adx0k4,2021,2021-11-17 21:30:00,2021,11,quarta-feira,21,CR Flamengo,SC Corinthians Paulista,Estádio Jornalista Mário Filho (Maracanã),Anderson Daronco,49.981,49981,17 de novembro de 2021 21:30,1,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e28zlsdwhyysdcihcd7adx0k4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,3,0,0,0,0,2.2,3.0,2.0,0.0,2.6,0.8,1.8,1.6,0.4,0.7333333333333333,69,0.8666666666666667,2.0,3.0,1.0,1.0,1.4,1.4,0.0,2.0,0.2,0.6666666666666666,70,0.13333333333333333,1
708,e2qompkk5yqyzdp9obiq6g3ys,2021,2021-11-18 21:00:00,2021,11,quinta-feira,21,SC do Recife,EC Bahia,Itaipava Arena Pernambuco,Flavio Rodrigues De Souza,8.096,8096,18 de novembro de 2021 21:00,1,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e2qompkk5yqyzdp9obiq6g3ys,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,1,4,0,0,0,0,0.6,1.0,0.0,4.0,1.0,1.8,-0.8,3.0,0.4,0.2,71,0.6666666666666666,1.6,2.0,2.0,1.0,1.0,0.8,0.2,1.6,0.4,0.5333333333333333,69,0.3333333333333333,1
709,e3airqenq749vktdpp9boi0b8,2021,2021-11-20 19:00:00,2021,11,sábado,19,Clube Atlético Mineiro,EC Juventude,Mineirão,Luiz Flávio de Oliveira,61.476,61476,20 de novembro de 2021 19:00,2,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e3airqenq749vktdpp9boi0b8,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,2,3,0,0,1,0,2.4,4.0,0.0,1.0,1.4,0.4,1.0,2.8,0.0,0.8,70,1.0,2.2,3.0,2.0,0.0,1.0,0.2,0.8,2.0,0.0,0.7333333333333333,32,0.26666666666666666,1
710,e3ijrsfmchw5vmlbnyp82zkt0,2021,2021-11-20 19:00:00,2021,11,sábado,19,Fortaleza EC,SE Palmeiras,Castelão,Ramon Abatti,18.139,18139,20 de novembro de 2021 19:00,1,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e3ijrsfmchw5vmlbnyp82zkt0,1,3,0,0,0,0,0,0,3,0,0,0,0,0,1,1,6,0,0,0,0,0.2,0.0,1.0,4.0,0.4,2.2,-1.8,3.4,0.0,0.06666666666666667,71,0.4666666666666666,1.8,3.0,0.0,2.0,2.0,1.0,1.0,2.4,0.4,0.6,71,0.6666666666666666,1
711,e3r17sigl6ydwl5dwyzan340k,2021,2021-11-20 19:00:00,2021,11,sábado,19,Chapecoense AF,Grêmio FB Porto Alegrense,Arena Condá,Rodolpho Toski Marques,2.830,2830,20 de novembro de 2021 19:00,1,3,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e3r17sigl6ydwl5dwyzan340k,1,1,0,0,0,0,1,3,1,0,0,0,0,1,4,-2,2,0,0,0,1,0.4,0.0,2.0,3.0,0.4,1.4,-1.0,2.6,0.2,0.13333333333333333,33,0.19999999999999998,1.2,2.0,0.0,3.0,1.2,1.2,0.0,2.6,0.2,0.4,70,0.0,1
712,e3tw3kqjjongeqrvigy3d3l04,2021,2021-11-20 21:00:00,2021,11,sábado,21,Atlético Goianiense,Ceará SC,Estádio Antônio Accioly,Braulio da Silva Machado,2.801,2801,20 de novembro de 2021 21:00,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e3tw3kqjjongeqrvigy3d3l04,1,1,0,0,0,0,0,1,3,0,0,0,0,0,2,0,4,0,0,0,0,0.4,0.0,2.0,3.0,0.0,1.6,-1.6,2.0,0.0,0.13333333333333333,70,0.5333333333333333,2.4,4.0,0.0,1.0,1.8,0.6,1.2,3.0,0.4,0.8,71,0.39999999999999997,1
713,e3fpjombjz9tct9dluj34ymfo,2021,2021-11-20 21:30:00,2021,11,sábado,21,SC Internacional,CR Flamengo,Beira-Rio,Sávio Pereira Sampaio,19.004,19004,20 de novembro de 2021 21:30,1,2,away_win,2,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e3fpjombjz9tct9dluj34ymfo,1,2,0,0,0,0,0,2,1,0,0,0,0,0,3,-1,3,0,0,0,0,1.2,2.0,0.0,3.0,0.8,1.0,-0.2,3.0,0.2,0.4,71,0.7333333333333334,2.6,4.0,1.0,0.0,2.4,0.4,2.0,1.4,0.4,0.8666666666666667,70,0.5333333333333333,1
714,e34uffteaih3tt98qhwieiivo,2021,2021-11-21 16:00:00,2021,11,domingo,16,SC Corinthians Paulista,Santos FC Sao Paulo,Neo Química Arena,Leandro Pedro Vuaden,43.583,43583,21 de novembro de 2021 16:00,2,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e34uffteaih3tt98qhwieiivo,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1.8,3.0,0.0,2.0,1.0,1.2,-0.2,1.8,0.0,0.6,71,1.0,2.0,3.0,1.0,1.0,1.0,0.4,0.6,2.2,0.0,0.6666666666666666,71,0.39999999999999997,1
715,e323dpe386dsf73mh2mezfc44,2021,2021-11-21 17:00:00,2021,11,domingo,17,Fluminense FC,América FC (Minas Gerais),Estádio Jornalista Mário Filho (Maracanã),Heber Roberto Lopes,14.168,14168,21 de novembro de 2021 17:00,2,0,home_win,0,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e323dpe386dsf73mh2mezfc44,2,1,0,0,0,1,0,0,2,0,0,0,0,0,2,2,3,0,0,1,0,1.2,2.0,0.0,3.0,0.6,0.8,-0.2,2.0,0.2,0.4,71,0.6666666666666666,2.0,3.0,1.0,1.0,1.6,1.0,0.6,1.8,0.0,0.6666666666666666,33,0.4666666666666666,1
716,e3l96barohsejbnyocbtcz28k,2021,2021-11-21 19:00:00,2021,11,domingo,19,EC Bahia,Cuiabá EC,Arena Fonte Nova,Raphael Claus,19.790,19790,21 de novembro de 2021 19:00,0,0,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e3l96barohsejbnyocbtcz28k,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,2.0,2.0,0.4,1.0,-0.6,2.0,0.4,0.3333333333333333,70,0.6,1.4,2.0,1.0,2.0,0.8,0.8,0.0,1.8,0.0,0.4666666666666667,33,0.13333333333333333,1
717,e0kbuu9snquq3ysvc8ywvymms,2021,2021-11-23 19:00:00,2021,11,terça-feira,19,Atlético Goianiense,EC Juventude,Estádio Antônio Accioly,Flavio Rodrigues De Souza,9.051,9051,23 de novembro de 2021 19:00,1,1,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/e0kbuu9snquq3ysvc8ywvymms,1,1,0,0,0,0,0,1,2,0,0,0,0,0,2,0,3,0,0,0,0,0.6,0.0,3.0,2.0,0.2,1.4,-1.2,1.6,0.0,0.2,71,0.5333333333333333,2.0,3.0,1.0,1.0,1.0,0.6,0.4,2.2,0.0,0.6666666666666666,33,0.19999999999999998,1
718,de5l9y8pq54lvhj1x6ftq8zys,2021,2021-11-23 21:00:00,2021,11,terça-feira,21,Grêmio FB Porto Alegrense,CR Flamengo,Arena do Grêmio,Braulio da Silva Machado,No data,,23 de novembro de 2021 21:00,2,2,draw,1,https://optaplayerstats.statsperform.com/pt_BR/soccer/brasileir%C3%A3o-s%C3%A9rie-a-2021/cmto2xdcdarka1b708ac99jx0/match/view/de5l9y8pq54lvhj1x6ftq8zys,2,3,1,1,2,0,0,2,2,0,0,0,0,0,4,0,5,2,1,0,0,1.8,3.0,0.0,2.0,1.6,1.0,0.6,1.6,0.2,0.6,71,0.6666666666666666,2.6,4.0,1.0,0.0,2.4,0.6,1.8,1.2,0.4,0.8666666666666667,71,0.5333333333333333,1
